"address","name","balance","spendable","excludableBalance","chain"
0xf1ba3d34151db6ae9b021bf97d2e139e0f475f29,,16,16,,mainnet
0x08a25a4b31ebe4e6bebb336aa904e4c0765a369f,,19,19,,mainnet
0xb7bb9d28de4041925273879dbdafb61851f23a97,,11,11,,mainnet
0x043b15600f000ee64e1fb1d0cef1e460c539d37a,,18,18,,mainnet
0xbc71725a4400d80e5f07e89ecdd48aeda462fcb9,,17,17,,mainnet
0xb9f85cc53e885861937f2aab0bc549eb8d8079b6,,17,17,,mainnet
0x5c5c29eb24ffde81937ad711f429b45820e16bd2,,16,16,,mainnet
0xd273ef1b0f4906b9bb4a00f80bd3de6b1021be1a,,16,16,,mainnet
0x0e9fb555e7205f3e3c5c58c9e8496cbbd422ad60,,18,18,,mainnet
0xcfcb42f0830926f73e085a559639db0b3fe8c370,,19,19,,mainnet
0xfba3d3405ce7982ec7e73a6d0a78b100b07079a9,,15,15,,mainnet
0x6230583799ff2dd825073b38f8514ca2b1729daa,,20,20,,mainnet
0x85908246b015d01b917b97cf3321b56eaa200167,,13,13,,mainnet
0x708dfc28ba9df0fd6f56bc3e0033daf280e3b200,,19,19,,mainnet
0x541e4060f2693dbcb2c1cc78d9ef50c2785036d9,,17,17,,mainnet
0xcd4bae55457185046efeb16596c64d1e25879eaf,,11,11,,mainnet
0xfcf871d54feb7d316cc52db7039d0a0672290f88,,13,13,,mainnet
0x2f140fe87305c30b07b5a3f59f5aeaa985ff3b95,,17,17,,mainnet
0xb260207439ff3c2c206173700f574375faec9cb9,,20,20,,mainnet
0x8b318885aca570e46320e26970e8ac18baeab551,,16,16,,mainnet
0xc512c3e64a2ab30dd129d9df0dc52da8e0b50e66,,15,15,,mainnet
0x61e39e8685cb0b1cc57410737ecf98daa1c79c7c,,10,10,,mainnet
0x6d440c4abad4c97566d807889a59e78d6c0305bd,,17,17,,mainnet
0x63d62542e2ab0b7733322d0d5f01ec39358d8eb3,,14,14,,mainnet
0xa71b9d6b5497a4b2698e99243cea6a52622f4f9c,,13,13,,mainnet
0x13ac9df8451e6b13f9c64cceed67eae4633d2bcd,,15,15,,mainnet
0x1a98f9ca3bf84ab7e2271a268ef103122abd560f,,18,18,,mainnet
0xdd78617c199302924123f597fa06c56923934bc1,,15,15,,mainnet
0x04eea4aa2056be1a32b803c97410df8870d86388,,15,15,,mainnet
0x3c771c115c138d1ec045eda1e5b0e9b6ecf9722e,,13,13,,mainnet
0x38bf7d174456b3aa62206b8a340b602efe3ca540,,14,14,,mainnet
0x98141ab8b14accd6754881e22b9ca51f83829516,,12,12,,mainnet
0x576354a08ca9ed8aecc7aa66cbe2841bd6de296b,,11,11,,mainnet
0x5fe9ae215f7bd515aafff38a62216a4839655588,,14,14,,mainnet
0x8aea2b10f71871f9c00e809f75c505c52e7d2ced,,13,13,,mainnet
0xf8fc26d4250bc38612f90563f804a25c31837f66,,14,14,,mainnet
0x88d55997e13ea1d332310fe6ab3fd11e965f8bcf,,16,16,,mainnet
0xe6519cb4ee87c4228d3a0edb874f1cd4b5f64b54,,13,13,,mainnet
0x317d47bc8a731ace6fd9a158ad7bdc009f8c1a25,,20,20,,mainnet
0x57d2f3d18fda7431e9404b650bd6495454612497,,16,16,,mainnet
0x5729828ecae7c7eb850f28cd74c4b28b8e74baed,,14,14,,mainnet
0xab8adc2aea3ef0e04d6bd8a41882508a822fee54,,16,16,,mainnet
0xbd247e54c752b254fef12d3f14b133d413d4906b,,20,20,,mainnet
0x683c740ec20a1d273e070cb8553c8e04cac5b6ca,,12,12,,mainnet
0x27432ea9c00b734175bbc2027114bf1ed08136cb,,19,19,,mainnet
0x144e1fdf52e19c295847ce571207538c249660e6,,14,14,,mainnet
0x51e35ddf545f338217318b9dd3137023e7231663,,13,13,,mainnet
0x6dd7bf9e422745f77734b27b2a85213c08d1db3b,,18,18,,mainnet
0x7ebe40fed9508be0469b4754fed468622a12016d,,19,19,,mainnet
0x01e43faee657ffece9ea8774c4924da332aecc4c,,17,17,,mainnet
0x2ced6be882d180c74a4c5e002c57af7f92911cef,,19,19,,mainnet
0x7f4b0b85a12ac65184b9c28d947716a8dafefb27,,18,18,,mainnet
0x4dd1b36e8fbf9218ef613cf095326e3d51c59ba0,,16,16,,mainnet
0xf08c331981f3620052a64d518114efc38f6d0132,,17,17,,mainnet
0xdb8a1efaafa281f57e1569e01e5ff25503934a56,,16,16,,mainnet
0x3a96e3cfa2eba71853a463460a06829db722badd,,11,11,,mainnet
0xefbe3a23a6e6acfbee78f9c6a226d931d1392da9,,17,17,,mainnet
0x782dc6246edd41c0cd168adb0cdb30d574062ab1,,15,15,,mainnet
0xbc28c4565b56fb43c241f9bed11f21369d7c94c2,,10,10,,mainnet
0x36cb7c38685cfdfacf3bf39e3adcacb7dc0d957b,,19,19,,mainnet
0x45746aeb3f0358a04760866b024f122e70a235c7,,17,17,,mainnet
0xff5e1d758c2a1a924ff8ced1779a2d5af34eccad,,17,17,,mainnet
0xe6e1aa530eaf9b1afa3fb22060303f2030f38ae1,,16,16,,mainnet
0x950e12c7acff55bb7ebf0d71a96120972f1ca662,,11,11,,mainnet
0xe97f8d97fd2a179fb047ffca6e295fa248333467,,20,20,,mainnet
0x0eea9169d8d1c689a9f3f050458d0c52e5a8824b,,10,10,,mainnet
0xae06b851d55808e83be9a4ba0d7b1d07e2b62dd5,,12,12,,mainnet
0x32fd150acb49a0512ffbe8ba8adbbf23502eee46,,16,16,,mainnet
0x04ee7b15ddf725b8698a5557d41030180f98b966,,13,13,,mainnet
0x8351903ae22d3150e3f55e78f4701839bb3a6fe0,,14,14,,mainnet
0x9ae2257d8e15e8df1d41e47fef79ab8567bd496a,,20,20,,mainnet
0xb91340f0f7a6f961cb72fe02557179b12ee34228,,18,18,,mainnet
0x1eb1a102a5e5d6e14fca8b08541c1752e839c8a8,,19,19,,mainnet
0x3e6fbc6bebd97ccdae65482074b4173f621a1dff,,10,10,,mainnet
0x850e6c10f5b81e053ee40c8c71c494d3c8e90c7e,,20,20,,mainnet
0x3725b44dda81d1cf6364eede5dc8e0cba1afa727,,10,10,,mainnet
0x15fddc30806625fbfc9aa8cea35114ad548735e6,,20,20,,mainnet
0xe2a20da24b7687ecceb3e21965cdb5fa5ab3db90,,18,18,,mainnet
0x913697a47641b9903332e4082f69e1326013ec96,,18,18,,mainnet
0x07bd075194a035c86a147884ce43b0d24dde723c,,20,20,,mainnet
0xb146cbf267601ff72adcabb2569d127400e3d21e,,17,17,,mainnet
0x72823f10c0b82abb66baf98be1442e6292a3d8e5,,13,13,,mainnet
0xdd3e2f4a97794fcce12672190c98a20196801280,,19,19,,mainnet
0x8e65ad0e780b08a6a09a90af5f4f61d5de74662f,,17,17,,mainnet
0xf0b2e023972d9dbe38fa5c59d0d0d71844bee812,,11,11,,mainnet
0xce4eaed7c712173ff5059f540a3f379e93de155d,,13,13,,mainnet
0x00f9def835c011190889a93cb37920e97aa4476d,,17,17,,mainnet
0x721c9617cd44ef51a1e2e18e2924f43c704c8282,,18,18,,mainnet
0x80b473b29826648408de4d291d45e8e76a7271d6,,11,11,,mainnet
0x40952aba96a8b4cc6b5d909042c1524d151f35e6,,14,14,,mainnet
0x61c001193c831fa978f86ce6a82ac82db1f822c5,,11,11,,mainnet
0xa4ba549d5ae709049ddd0ea0529f7d95a8fc1129,,13,13,,mainnet
0x672f5bf4a6533877fc48cd819fed98d6ea4081e1,,18,18,,mainnet
0x2d4ec8ccc5362cfe76cca9dc3a8f53a18c87f18b,,18,18,,mainnet
0x2a3f48da4b10820b4857764db6832693f5ee845a,,16,16,,mainnet
0xe3dfe916263c3509294e815669990f6e93593829,,16,16,,mainnet
0x54fda0192fba8931c442325f2849ac6ca94a4532,,19,19,,mainnet
0xf38f0378af43a4e9fd36e7703c0d6967c6da1719,,14,14,,mainnet
0xb5038c7e0adaddaa97d1668312fa96bbe5718f8b,,12,12,,mainnet
0x8a388ea599999191039ef1b99c01aa2650b252e7,,18,18,,mainnet
0x74db62ef0e520218d3e573fc6fdabfd11f31bf6d,,19,19,,mainnet
0x11252db17ec4440a3b56962bb577ee2c58537409,,15,15,,mainnet
0xe5cb8d3b4e72586a9f09462e28a7b49a31a9a091,,12,12,,mainnet
0x3062140f05595a6540bbf28b4f0d46fff71ce95f,,10,10,,mainnet
0xd746ecea9b8d9a1fa13997e6193074a1fcfc42df,,18,18,,mainnet
0x13de511511e3ba900f66a884244a3b91c38529e2,,17,17,,mainnet
0x638e64db6f8174f0722038d638127734fdbe2438,,15,15,,mainnet
0xb612ae9ef33b4da9287b9f723edac995f2091656,,13,13,,mainnet
0xc5bd0f052ca61f3248e7d129ff5d4cdcf944a708,,16,16,,mainnet
0xe9fbe6cf2173671909073ec9e93e91c6eaef38c7,,18,18,,mainnet
0xd53bd6a1d9a912eeb920e1193a435b953e4822e4,,10,10,,mainnet
0x17629b8c6c493c28b6f55ac570dc1930ef194414,,13,13,,mainnet
0x5c166fee7bd08a90e3c4e9f0849e578cd9d5e15e,,17,17,,mainnet
0x233c9dccf796847cb9f1a6e4aafad7bf9294526e,,13,13,,mainnet
0x8e1b167141a1e5e253439d67d7afcc701cc23f09,,17,17,,mainnet
0x6813ddae24bbe1678cd2aaeee142a739280545ac,,18,18,,mainnet
0x0a8729f9cacfba919e54e21f7881f2035db8f6e7,,19,19,,mainnet
0x0729c0634902c1bc684b6bafb287dbefa6ca62af,,19,19,,mainnet
0x77a6242594905094a7238f1dcd950f58540986ca,,0,0,,mainnet
0x80c50231bbeaf678a950c4b9b7c68a6b62e69b0c,,0,0,,mainnet
0x5a18a4d406b35dc5526a34cbdcb65d25634a566e,,16,16,,mainnet
0x51cc738622475e0d02187b0ce4a6e0271f7dc245,,20,20,,mainnet
0x61c8ed611dc39001a61ea7f12bcdf1b22a28d45c,,13,13,,mainnet
0xfa065382f8a204d26768b18a8c12bf563e7501a2,,16,16,,mainnet
0x5b8fb44568866e01ec2faf747bc6b268251f617c,,11,11,,mainnet
0xd5bb3f0932e077230ea7ea2dd492b9e317de15f3,,14,14,,mainnet
0xfbdd9dbe8d49dba5bc97cc451f192bb4e41fc40c,,12,12,,mainnet
0x3cf1060292418399582950141fa5b7dede1589b9,,13,13,,mainnet
0xea6a5ba0e739a9c04846a89072e8ddf0b4e5ff12,,18,18,,mainnet
0x7fdf6da7696f5886303281de53a005fcee72dfd4,,15,15,,mainnet
0x8a2428aa162ff8c9b1b7cb755f76e87d62089965,,11,11,,mainnet
0x1b326b58827f25b499bac2cad414e8ba173c5362,,19,19,,mainnet
0xaa81b201af25799cdd328a6321fcfbbd4943ba85,,11,11,,mainnet
0x5813fbee0d731abf22ec619bb648f78ba6706223,,19,19,,mainnet
0xc25361aff593d03dcbcaf093d516156b638f0871,,18,18,,mainnet
0x01711e914c4905c67671e96f73d5425df459bb80,,16,16,,mainnet
0xdc1bbf3b8fbc792f64381268ba5965d2658ba3f5,,18,18,,mainnet
0xf3fe332278cac4650e1a28b7119ff5fb00d8f9b3,,16,16,,mainnet
0xf8359efc5fdd5b712893a2ecd5fa9e2352bd7d95,,12,12,,mainnet
0xbf98005ac4246d7770255901063c56e07cbe0bd8,,14,14,,mainnet
0x792f2f71b659641fef238265c51988867228e431,,11,11,,mainnet
0x975f77fd9d2c06c238627a8b0219e2657e8bb230,,16,16,,mainnet
0x2df4394e9b97bd866213146eeca70a7e79a914a5,,15,15,,mainnet
0xabed479edea494df68a1422add742c8523d9d258,,17,17,,mainnet
0xe531efd190540b19c1a2e44b217845e527f9231e,,12,12,,mainnet
0x948db7f22147514bbd3187d8f82e95f4226067d0,,13,13,,mainnet
0x6f681439ce164de500b7f1bec196088f70bb18c2,,10,10,,mainnet
0x27b2fae304d85f5fc7d69eafd51b2ef2aaa15d23,,18,18,,mainnet
0x9e80a118d68ed71b5e4a4aeabd5ddea2065cfd41,,17,17,,mainnet
0x555054805186c4e86f2ae0f2b54707c9100bd9ad,,15,15,,mainnet
0xfbaf0c5da1205b20ca7ef6dc32e741c4d9950147,,11,11,,mainnet
0x21073c8507c249019c89b322b82551690ca2fd62,,15,15,,mainnet
0xbd201a7910bf639e23149ab40486f3bf38f39ae8,,11,11,,mainnet
0xdc0ac45ae534a537288d0e7caae0fcd179b39b43,,14,14,,mainnet
0xa76d66b709fe8224a861e140bce729be10784051,,16,16,,mainnet
0x89934f055c7bde22e8d3dbe3f251a4603dc5335b,,10,10,,mainnet
0x38ae17c339cc8a08a8eea2bd268cdefd2426df26,,17,17,,mainnet
0x4e203abbd12b4e9d5a69732517e8bcaf6c4c938d,,12,12,,mainnet
0x484734b013ca03758b1c4f5cd6f9763811a15810,,10,10,,mainnet
0xf1b638b8ee67f6c4465374cc35a67f10798762b4,,20,20,,mainnet
0x2d7310a17f21b4e424cde61329f0e2f38ddac028,,14,14,,mainnet
0xf6473efb2dbafd843ab244ffeb6ad09a0ce4ec7d,,14,14,,mainnet
0x8030d130c6ef5aa4db8bb6b4c8c76089919966b4,,10,10,,mainnet
0x059038ad6c86c7b2a42957ca64e2fe1aafcb9c64,,14,14,,mainnet
0x9c15b64631a988e85406c5230e6dfbeab660c9e3,,19,19,,mainnet
0x1a80d79f94a59ea7bc7cc6c4739acc1485b5a1f7,,15,15,,mainnet
0x7f6b1cc55fa171a4f762a65c0af9c7a124cc3092,,13,13,,mainnet
0x74d5e4e7df51e24d86bd8bc569f551423ee7d79c,,15,15,,mainnet
0x76021656ff79f30b29eb9f0b5ea3a5ddee5ae5a8,,17,17,,mainnet
0x84e019e02a0e425a7b6d7cf5eb3e0cab460486c4,,17,17,,mainnet
0xf65d83f01b84fc6bccb492bf00a628d2086f835e,,17,17,,mainnet
0x6fa725ab42bcb8390e2e9fb900b67a78901f9123,,12,12,,mainnet
0xd2d0f6846ff43f598daa3fe64d28c881e2121bf3,,14,14,,mainnet
0x48f85e2b2e96e14ce7ecc0b00fe3dc639e451e4b,,12,12,,mainnet
0xd250dab3b823eac371895e7ff7c78b2049833f95,,12,12,,mainnet
0x089ef51e2555470909a7f9059855aa7a6d72de8c,,16,16,,mainnet
0x191df1a4331738beab77d37f70dbc0959a1f1017,,11,11,,mainnet
0xa830ac3f585fa2b0834e444519c22820ab60f7a9,,13,13,,mainnet
0x76ee6390fd362aa86e4d9e5fb939559721b4a16d,,12,12,,mainnet
0x070a4c40557df3759afaaaba01167c3d8987e427,,18,18,,mainnet
0x1bbe6cb15fe7f185e5f60f629390d45486c2978e,,13,13,,mainnet
0x8940b474bea323c3aa43894ae4371101e5bd5c0e,,17,17,,mainnet
0xaef73f8589ddf6e781bc25ea05609cc02014a325,,16,16,,mainnet
0xc3a257237db75a8980d4ffb52061e952096ec6a1,,12,12,,mainnet
0x17dd31d4a20fbcc34d3739e25c30384ac9630f21,,19,19,,mainnet
0x92f5dbf4cb2f5b1aa2070a39e240055854162626,,14,14,,mainnet
0x03b59ed9ae8c1e0cfb5dc43e7e99a2b1039d26d1,,13,13,,mainnet
0x6551b7c9f301ad5b7cf3d8bb147f0bc818289145,,11,11,,mainnet
0x9f6048ddacc41317ae0e312f23cf258c3202b192,,11,11,,mainnet
0xcda5735931e03baee0fdcd5236d795c6d75b8303,,12,12,,mainnet
0x986a82bca6fa2fea0f80a555af794a92e0fbe817,,18,18,,mainnet
0x7edb47728ced7fb5eaf3bdd052346ae7e735d88e,,11,11,,mainnet
0x496de2b706b6ebb2a9761c0a5dda9aae4f2cffa1,,19,19,,mainnet
0x8cf44f0bf5049242828ed1310fbfe4c70e025d18,,19,19,,mainnet
0x85acb29bcb4bc3e1553161de0c0ada07361aef3f,,14,14,,mainnet
0x21c09c7eb2d6e4a3ce3929c41f1008ff84d49e70,,15,15,,mainnet
0x5f31241cda3f6a421dfe5d11aa1d116cebc2f61f,,13,13,,mainnet
0x464b5dea274c3a2de66bbe6651e826602f9fa49d,,17,17,,mainnet
0x801ecbc4cdca9eb5fb3a4a31570f8cd2482189ec,,20,20,,mainnet
0x965e01d7035d2bd3953f31ecb282bb831a6c951d,,19,19,,mainnet
0xd8c037b1e3ef6a2425c854cb136f71ee4e0ae1a0,,12,12,,mainnet
0x67e25692e77e5f268b260fa359f5c289756ac6dc,,15,15,,mainnet
0xe041f84869cddd523332b9b7ec639c311a399f02,,19,19,,mainnet
0x36ca38e21bc3f50e381712b0bb1ef8ef7147bafd,,14,14,,mainnet
0x5f8c9e61d102c541e6a3ee011e4d01364541243a,,18,18,,mainnet
0x90b502716023fc42c4e5955a1e3d35a3c63594cc,,13,13,,mainnet
0xe68fd1e041c7cecda74fa5547cda716ada02b11d,,17,17,,mainnet
0x6a4fecbc3994a03354c2087de89cb5a421b8b571,,18,18,,mainnet
0xe212032a20c4e9b58fed2c92a0f4c6268a822e75,,15,15,,mainnet
0x63675e4983307a0307c649602a89049394c52a6f,,10,10,,mainnet
0x1db364149d8e8e93c27b99514480b5ce55f131ee,,11,11,,mainnet
0x5ee0af80766aca865b9a6f6447af570fc137f9a3,,16,16,,mainnet
0x6da6d9a1f4b679fd315f74a8803b4cd96367e6f7,,16,16,,mainnet
0x138ed5bb8678cea8f240f643e1ff70070cbd3809,,15,15,,mainnet
0x03a22d99736f52894f59adf5cc94887a099ff6ca,,13,13,,mainnet
0xa830df083e80898f849c44bc4623e2db4705c4eb,,13,13,,mainnet
0xf2c0574990e101d7be478e8643c219fef990d5fa,,20,20,,mainnet
0x43cbe11fc0f7c619aad81d54e9d03b2cb7544e9a,,18,18,,mainnet
0x47d492a70e9f71a37f2fa78842e7f94b357ca17e,,15,15,,mainnet
0x46962f1adbeb254dc941ad85a5ea24f61afe5f57,,18,18,,mainnet
0x30cdaa19b70ac517677e25053bb4f66a461fcc0d,,20,20,,mainnet
0x0392cf786dfe307cf6ba8e6b70f893b7a5d1570c,,20,20,,mainnet
0x323c4f8f3f6c7b9c37738058fd544ca072bb85ef,,10,10,,mainnet
0x83ffd4c72f44869e7f8bc5a6276797c964686617,,14,14,,mainnet
0xb486aa6ca75fd6f06589746f82b2b81295ae88ff,,19,19,,mainnet
0xec0780788669abe2dff73fa7952c5af1d1649ccb,,16,16,,mainnet
0x77d63d9294538b1450ac56918951bc5582a9df94,,11,11,,mainnet
0x6799c4d69f625d9314e7c14743f9a2ff5da49c8b,,15,15,,mainnet
0xbddf4514243cf1d1d546ab9ade501e867c56bddb,,16,16,,mainnet
0xcc3431f735a727a4ca4b54b3b146310478b4ba49,,11,11,,mainnet
0xc1d8b61ace192679069dbc30ae2d081b83ec7b45,,20,20,,mainnet
0xfab98fc615440d60e8910cf306238fd3779bd670,,16,16,,mainnet
0x91104c749cd628b56d5146aaa5f7c9a9c033497c,,15,15,,mainnet
0x9334eaf4be7aa5b3cdb4fcf10d14e197fa27c4fc,,15,15,,mainnet
0xe48a4b2a850d7e6c0d61b21130d8e5eb3ac787cb,,18,18,,mainnet
0x0eda2906b28cb2997b1a2300e342c55d1559651b,,12,12,,mainnet
0x9aa31760425235fa8f6049c2eebc015a68966638,,19,19,,mainnet
0x510740dee6ba7fe91a67a51bb4247fc074acd45c,,15,15,,mainnet
0xa770e8c750755295ba40efc629355e915814896f,,12,12,,mainnet
0x9734458440c29460b6d56d5c41d8443485ef0303,,20,20,,mainnet
0x6693a9a6ad12649be96de2eebc15d3657d01f446,,15,15,,mainnet
0xe9326d8e5ffa13220a0422e870c89bf7e29de991,,17,17,,mainnet
0x7ffc204dc2c8526277877b84bac075ff8e3e589a,,15,15,,mainnet
0xb2368c5bb62795cc757995a30f23afe902634105,,17,17,,mainnet
0xe63e3183420bc3db7a6cbabf6230592623740d08,,20,20,,mainnet
0x519c970cb31b86fdf6a1a9dc4f44ee8cf20e2879,,19,19,,mainnet
0xe3ece8131848ae9ca6e83abd9245d8a1b8450f10,,12,12,,mainnet
0x1233adf2dc3f2f64212c1f5a046fd304966d0aa9,,13,13,,mainnet
0xf1accef0adac66bfe63cae39610992b8e2e7b5a6,,15,15,,mainnet
0x2796a69bc4c3409e73e0da5914f67f32ba16e44b,,17,17,,mainnet
0xc2664f61280ec2fa4947575d4a729159d0424811,,11,11,,mainnet
0xfbd70fcb7750256f8a196f5fac1a97a262a3391c,,13,13,,mainnet
0xf16f8dc30f238430cfffcdc06f2c442eb5568a86,,12,12,,mainnet
0x9262904106b5d64c88e345849c2e9701df70fc28,,16,16,,mainnet
0x2cb6d976e1747ed68b6a5d6b1886f26935b4aacc,,11,11,,mainnet
0x645a7376747a1c6c9c3dd95a8944c2ee4d4c6197,,19,19,,mainnet
0x1fe9d6dc5c82b04ecfe76e18d50f8290c7c37fa0,,12,12,,mainnet
0x4fc6b9849e76f6f5fdfe4ad7d7dce146bf0870be,,11,11,,mainnet
0xea331b074c998551af071ff44a54b959afa0934b,,13,13,,mainnet
0x6b285a8ea83339dc7ab5c71682122772e81a0ff3,,13,13,,mainnet
0x873d58209432f6d09fee506ebeb33d127cdfb980,,11,11,,mainnet
0x4a11c53e779e19781d155a852a2ecb78c9c95715,,18,18,,mainnet
0xca28016e3b3fde34c7fb61e624e077804f6857d9,,20,20,,mainnet
0xa722f8f3f7eed740eac2f0b41b9904913c8ae1ca,,13,13,,mainnet
0x3b93700934836a7defc63397b5ab9b6e27593405,,15,15,,mainnet
0x1925856144b47db3f444e76f6fbd68b0720cb128,,15,15,,mainnet
0x06339efd9ac3d818ba8cc833e9a7453ac39d9744,,13,13,,mainnet
0x597a9622c7dc46ebd3ca47bcd5d71da3004949d9,,20,20,,mainnet
0xfc0064f9883599e3479e4503a28f44cb663ad57f,,12,12,,mainnet
0x8bfb520e1ded7b8aac601eb0358ca70573197053,,16,16,,mainnet
0x2bee2d2ac07db892b931c05bd8ddf06c05f33bfe,,19,19,,mainnet
0x12ba9f237ddc4cd1a390fd55fddaf9ed6259b5f2,,13,13,,mainnet
0x3c7b14247f1371f85651a0c2d8cbc98adc5aec62,,20,20,,mainnet
0x3ebbfddaaddf1541eec7e8fd8fc2f7cbb5853aab,,14,14,,mainnet
0x5391cffdbc21b27c0ffadfc145fb9b701fe9742b,,11,11,,mainnet
0x4e7ea7fbe287df4a7b1482229a73036194eaa4c0,,13,13,,mainnet
0x0f7880e76008ae87168714a8e4518ae4e146096c,,17,17,,mainnet
0x62d05f923a3d24570743987c98af79d88864c51b,,13,13,,mainnet
0x4b56c167753fbebb122c8a90eda0c2ab88d3fc1d,,13,13,,mainnet
0x97e86e86df0e9bf9061f289a5fbc5372238e728b,,10,10,,mainnet
0x8ae2bc8421b4c4d97c884eaa22e4a3395b7809be,,11,11,,mainnet
0x1fb62120c1c434e51b744bb1df764176b7877f00,,12,12,,mainnet
0xfe45f7b369f70d31cb3e4a60194ee36674fcd708,,15,15,,mainnet
0xdb68fec023970b7932f490eed6671427b01a5963,,10,10,,mainnet
0xa18306de052e7c465deae8ab9f9d9758a24a141b,,10,10,,mainnet
0xe2ae3503f2a87daadf43e4ac84eb18fe0ce2a0c6,,15,15,,mainnet
0xd03de60bd25bceeb708f5a7776fcab63801dfb4f,,19,19,,mainnet
0x0d45db98ee17b69611a39cc30233383eab74583e,,16,16,,mainnet
0xc895576e27ebc8656356fd4a2fc85b9a0eb3f5b0,,15,15,,mainnet
0x0baf173e2e0f05638bc5b4e148153f93636784b4,,12,12,,mainnet
0x2b56f52e2a2a1d874856d4cf5d207d58c62a2c06,,10,10,,mainnet
0x50edc4b751471df07aa2e786a1d7eb92d60b29c7,,10,10,,mainnet
0xc27e6e4ee947588519d91a339841f73f9fdb6c16,,17,17,,mainnet
0xbfacfadfaf0adbf2dc8b3468ff20de03273c9d3a,,13,13,,mainnet
0x87b704048098a08dc0bab984b8edd01021a56ec4,,14,14,,mainnet
0xcafb913a0688ec89c21d89d28755eeed5de6bcc3,,18,18,,mainnet
0xeb4c4965e718f2c90525928163aa6135d162e654,,16,16,,mainnet
0xc99c30ab41a7dcfa89856e4e9bd3e1818a31e236,,16,16,,mainnet
0xbac22923755c365c85718d5ef04b783753620985,,12,12,,mainnet
0x9ed61fec1c51337425907fcea6ff99f028a0f724,,10,10,,mainnet
0x1d9436d272bd5b471d4ec7caf177dde02b9b5d99,,19,19,,mainnet
0x000430fb6b688d3f0e33af2bd8c4e84e9164cbbe,,15,15,,mainnet
0x6e4595b103ddf264b640658d201e7714f6db30f7,,20,20,,mainnet
0xe89ccca09a7155d1022eb8899e53af3a2f6de83f,,18,18,,mainnet
0xa8491335358f44e7a68ff01376ef310ae3e10fa5,,19,19,,mainnet
0xd2a7c24630696de1b9e04bd664f31cabd2c927f9,,17,17,,mainnet
0x87cb1ec0157f79901f4d02fad370fce630e411da,,18,18,,mainnet
0xf5817fa490979e010a3f3899ea738b76458b9631,,15,15,,mainnet
0xeabafd541c43f8a5f5c95b89ef1ff1a2d67d49c6,,17,17,,mainnet
0xa87fee0f815d00aa69cc893b005fa9d33c72c297,,11,11,,mainnet
0x856841f0b75b123ed0b95e04ebd4c8bf634a814b,,19,19,,mainnet
0x901085477278181b4eb2e41869b0c384bc5ab68a,,10,10,,mainnet
0xe95a60bc4d3c076258c02496a70910d2cc8443ad,,18,18,,mainnet
0x161dbefd35a49a4ba42ac1d51752fc0a4891ce13,,17,17,,mainnet
0x1d9263aac1254052eb90e93314054a0a26f1dec5,,16,16,,mainnet
0xbc08f2f79a1178d09f637512cb476c1839d10098,,11,11,,mainnet
0xe65168ed474866d2d14def3aa9dd23c44860a0a9,,15,15,,mainnet
0x1d065c69999550d241a6edea38a4b110a8f9450c,,10,10,,mainnet
0x434aedd14fa11f89a8957c0ff601af18aaf26c0d,,19,19,,mainnet
0x02246c836962fa80a6cd5b31d5a436fa2946e46e,,19,19,,mainnet
0x94210d4154df20a82f801f3ad431804423314bdd,,16,16,,mainnet
0x09950a252d31e6e953b0fbb04133e79c696deae6,,18,18,,mainnet
0x1793ad4199af478c5de013aea3ed533420f917e5,,15,15,,mainnet
0x8c9693359073fd9139f801ebaaaf1d663916d4c1,,12,12,,mainnet
0xa28e797b826cd05384b15158efeab13a4abc20c4,,13,13,,mainnet
0x35dcf4644d42c0a2373366b86bc4d88bae5730ce,,12,12,,mainnet
0xbe24e228898ff347e58089c7da73ef2247148c71,,15,15,,mainnet
0x9af7182aab6c3b10f5896dcefa360b9efcc06b93,,10,10,,mainnet
0xb69283abfccac270144f3f8035ad823efdb3c097,,18,18,,mainnet
0x23a785c81d22737cf3e2c90a1ad887445c0b8d63,,12,12,,mainnet
0xba5bcdb4fc6537e20d4e1b5f05abe50e6e3a042c,,11,11,,mainnet
0x35dfa1db4841b8af7b6450c533a8c00441133637,,12,12,,mainnet
0x1673d390671e896dc4383fcfd5a72b6258d1c3c3,,12,12,,mainnet
0x1926c41a4a6fcae207af85a10e595d1aa10815eb,,17,17,,mainnet
0xd4d8cd9f002e9e47722de4295c9a35d949df43b9,,17,17,,mainnet
0x31d1c14dd62e2c01ac256090d3464022e92887da,,17,17,,mainnet
0xfe546129a7732ccbeaeb221e1dbfb15209f50abf,,17,17,,mainnet
0xa954f6167e15c245ff3777dad2c65dee75f6df13,,13,13,,mainnet
0x030c9d39b9d1436f08b929f221125047fc508baf,,18,18,,mainnet
0x02e6945d96b770dc1bf316002900c587689017ec,,18,18,,mainnet
0x92eb3895eb2be42cbe35201fbb1aed87132f3619,,15,15,,mainnet
0xca952c74be62418c1f4db90401f1da84d806264f,,15,15,,mainnet
0x3a704704eb9b7d7cbc21af509affe65761d0082b,,12,12,,mainnet
0xbe86ea7117c313100a7fd94056e2d083baf44785,,15,15,,mainnet
0x2a6f50b3bffba73052f6852e75b85f684ad23609,,12,12,,mainnet
0xa9362256fa971a16e4986b8e50c17e645deb4e5d,,14,14,,mainnet
0xc90943c41570659e7dd14dac93c30d4fc7b2f216,,14,14,,mainnet
0x1f01b580314727562cef7d373f10d487956034ae,,13,13,,mainnet
